Cycle: 5  MBP-L-111  2000 nM_X	Cycle: 5  MBP-L-111  2000 nM_Y	Cycle: 6  MBP-L-111  1000 nM_X	Cycle: 6  MBP-L-111  1000 nM_Y	Cycle: 8  MBP-L-111  250 nM_X	Cycle: 8  MBP-L-111  250 nM_Y	Cycle: 9  MBP-L-111  62.5 nM_X	Cycle: 9  MBP-L-111  62.5 nM_Y	Cycle: 10  MBP-L-111  15.6 nM_X	Cycle: 10  MBP-L-111  15.6 nM_Y	Cycle: 11  MBP-L-111  3.9 nM_X	Cycle: 11  MBP-L-111  3.9 nM_Y	Cycle: 13  MBP-L-111  250 nM_X	Cycle: 13  MBP-L-111  250 nM_Y	Cycle: 14  MBP-L-111  0.98 nM_X	Cycle: 14  MBP-L-111  0.98 nM_Y
39.615	26.2247	39.614	25.8715	39.614	24.9247	39.614	23.9403	39.614	23.259	39.614	21.1141	39.614	24.416	39.614	11.3728
39.64	26.2247	39.639	25.8805	39.639	24.9337	39.639	23.9403	39.639	23.2599	39.639	21.1141	39.639	24.416	39.639	11.3826
39.665	26.2247	39.664	25.8805	39.664	24.9337	39.664	23.9403	39.664	23.2707	39.664	21.1141	39.664	24.416	39.664	11.3834
39.69	26.2247	39.689	25.8805	39.689	24.9337	39.689	23.9412	39.689	23.2609	39.689	21.1141	39.689	24.4168	39.689	11.4021
39.715	26.2236	39.714	25.8797	39.714	24.9329	39.714	23.9512	39.714	23.2602	39.714	21.1133	39.714	24.425	39.714	11.4013
39.74	26.2151	39.739	25.8709	39.739	24.9241	39.739	23.9424	39.739	23.2514	39.739	21.115	39.739	24.4162	39.739	11.4023
39.765	26.215	39.764	25.8707	39.764	24.9239	39.764	23.9422	39.764	23.2512	39.764	21.1238	39.764	24.416	39.764	11.4119
39.79	26.2157	39.789	25.8609	39.789	24.9239	39.789	23.9422	39.789	23.2512	39.789	21.1238	39.789	24.416	39.789	11.4119
39.815	26.2249	39.814	25.8617	39.814	24.9247	39.814	23.9422	39.814	23.252	39.814	21.1238	39.814	24.416	39.814	11.4216
39.84	26.2296	39.839	25.8756	39.839	24.9386	39.839	23.9479	39.839	23.2658	39.839	21.1287	39.839	24.4218	39.839	11.4265
39.865	26.2199	39.864	25.8756	39.864	24.9386	39.864	23.9569	39.864	23.2658	39.864	21.1404	39.864	24.4326	39.864	11.4371
39.89	26.2198	39.889	25.8756	39.889	24.9386	39.889	23.9569	39.889	23.2658	39.889	21.1404	39.889	24.4326	39.889	11.446
39.915	26.2193	39.914	25.8752	39.914	24.9382	39.914	23.9565	39.914	23.2654	39.914	21.1408	39.914	24.4322	39.914	11.4554
39.94	26.2144	39.939	25.8703	39.939	24.9333	39.939	23.9516	39.939	23.2606	39.939	21.1449	39.939	24.4273	39.939	11.4603
39.965	26.2103	39.964	25.866	39.964	24.929	39.964	23.9473	39.964	23.2562	39.964	21.1406	39.964	24.4132	39.964	11.456
39.99	26.2101	39.989	25.8666	39.989	24.9198	39.989	23.9471	39.989	23.2568	39.989	21.1404	39.989	24.4228	39.989	11.4558
40.015	26.2101	40.014	25.8756	40.014	24.9288	40.014	23.9479	40.014	23.2658	40.014	21.1404	40.014	24.4228	40.014	11.4675
40.04	26.2101	40.039	25.8756	40.039	24.9288	40.039	23.9569	40.039	23.2658	40.039	21.1502	40.039	24.4138	40.039	11.4782
40.065	26.2103	40.064	25.8752	40.064	24.9284	40.064	23.9565	40.064	23.2654	40.064	21.1498	40.064	24.4224	40.064	11.4886
40.09	26.215	40.089	25.8707	40.089	24.9239	40.089	23.952	40.089	23.2609	40.089	21.1463	40.089	24.4179	40.089	11.4939
40.115	26.215	40.114	25.8707	40.114	24.9239	40.114	23.952	40.114	23.2609	40.114	21.157	40.114	24.4179	40.114	11.4939
40.14	26.215	40.139	25.8609	40.139	24.9239	40.139	23.9422	40.139	23.2609	40.139	21.157	40.139	24.4179	40.139	11.5037
40.165	26.2144	40.164	25.8606	40.164	24.9243	40.164	23.9426	40.164	23.2613	40.164	21.1664	40.164	24.4176	40.164	11.5033
40.19	26.2103	40.189	25.857	40.189	24.929	40.189	23.9473	40.189	23.266	40.189	21.1621	40.189	24.4132	40.189	11.5087
40.215	26.2101	40.214	25.8658	40.214	24.9288	40.214	23.9471	40.214	23.2658	40.214	21.1619	40.214	24.4131	40.214	11.5183
40.24	26.2101	40.239	25.8658	40.239	24.9288	40.239	23.9471	40.239	23.2658	40.239	21.1619	40.239	24.4138	40.239	11.5183
40.265	26.2095	40.264	25.8654	40.264	24.9284	40.264	23.9467	40.264	23.2654	40.264	21.1615	40.264	24.4224	40.264	11.5277
40.29	26.2052	40.289	25.8609	40.289	24.9239	40.289	23.9422	40.289	23.2609	40.289	21.1668	40.289	24.4179	40.289	11.5232
40.315	26.206	40.314	25.8609	40.314	24.9247	40.314	23.9422	40.314	23.2609	40.314	21.1676	40.314	24.4179	40.314	11.5337
40.34	26.215	40.339	25.8609	40.339	24.9337	40.339	23.943	40.339	23.2617	40.339	21.1766	40.339	24.4179	40.339	11.5427
40.365	26.215	40.364	25.8609	40.364	24.9337	40.364	23.952	40.364	23.2707	40.364	21.1766	40.364	24.4179	40.364	11.5544
40.39	26.2146	40.389	25.8606	40.389	24.9333	40.389	23.9516	40.389	23.2606	40.389	21.1762	40.389	24.4183	40.389	11.5541
40.415	26.2048	40.414	25.8615	40.414	24.9335	40.414	23.9518	40.414	23.2607	40.414	21.1764	40.414	24.4275	40.414	11.564
40.44	26.2101	40.439	25.8658	40.439	24.9288	40.439	23.9471	40.439	23.2561	40.439	21.1815	40.439	24.4228	40.439	11.5691
40.465	26.2003	40.464	25.8658	40.464	24.9288	40.464	23.9471	40.464	23.2561	40.464	21.1815	40.464	24.4228	40.464	11.5691
40.49	26.2003	40.489	25.8658	40.489	24.9288	40.489	23.9471	40.489	23.2568	40.489	21.1815	40.489	24.4228	40.489	11.5796
40.515	26.2003	40.514	25.8658	40.514	24.9288	40.514	23.9479	40.514	23.2658	40.514	21.1822	40.514	24.4228	40.514	11.5886
40.54	26.2003	40.539	25.8658	40.539	24.9296	40.539	23.9569	40.539	23.2658	40.539	21.1912	40.539	24.4228	40.539	11.5984
40.565	26.2003	40.564	25.8658	40.564	24.9386	40.564	23.9569	40.564	23.2658	40.564	21.201	40.564	24.4236	40.564	11.5984
40.59	26.1997	40.589	25.8557	40.589	24.9382	40.589	23.9565	40.589	23.2654	40.589	21.2006	40.589	24.4322	40.589	11.6078
40.615	26.1955	40.614	25.8508	40.614	24.9333	40.614	23.9516	40.614	23.2606	40.614	21.1957	40.614	24.4273	40.614	11.6029
40.64	26.196	40.639	25.8427	40.639	24.9243	40.639	23.9426	40.639	23.2523	40.639	21.1867	40.639	24.4183	40.639	11.6037
40.665	26.1999	40.664	25.8578	40.664	24.9189	40.664	23.9469	40.664	23.2656	40.664	21.191	40.664	24.4226	40.664	11.6177
40.69	26.1956	40.689	25.8533	40.689	24.9144	40.689	23.9432	40.689	23.2611	40.689	21.1971	40.689	24.4181	40.689	11.6132
40.715	26.1954	40.714	25.8531	40.714	24.915	40.714	23.952	40.714	23.2609	40.714	21.2059	40.714	24.4187	40.714	11.6255
40.74	26.1954	40.739	25.8531	40.739	24.9239	40.739	23.952	40.739	23.2609	40.739	21.2059	40.739	24.4277	40.739	11.6345
40.765	26.1954	40.764	25.8531	40.764	24.9239	40.764	23.952	40.764	23.2609	40.764	21.2059	40.764	24.4277	40.764	11.6443
40.79	26.1954	40.789	25.8531	40.789	24.9239	40.789	23.952	40.789	23.2609	40.789	21.2059	40.789	24.4277	40.789	11.6443
40.815	26.1954	40.814	25.8539	40.814	24.9239	40.814	23.952	40.814	23.2617	40.814	21.2059	40.814	24.4277	40.814	11.6541
40.84	26.1955	40.839	25.8624	40.839	24.9235	40.839	23.9523	40.839	23.2702	40.839	21.2152	40.839	24.4272	40.839	11.6536
40.865	26.1988	40.864	25.8566	40.864	24.9177	40.864	23.9555	40.864	23.2645	40.864	21.2102	40.864	24.4223	40.864	11.6576
40.89	26.1946	40.889	25.8523	40.889	24.9134	40.889	23.9414	40.889	23.2601	40.889	21.2148	40.889	24.4269	40.889	11.6533
40.915	26.1945	40.914	25.8521	40.914	24.9132	40.914	23.9412	40.914	23.26	40.914	21.2147	40.914	24.4267	40.914	11.6636
40.94	26.1945	40.939	25.8521	40.939	24.9141	40.939	23.9412	40.939	23.26	40.939	21.2147	40.939	24.4267	40.939	11.6726
40.965	26.1947	40.964	25.8521	40.964	24.9249	40.964	23.9412	40.964	23.26	40.964	21.2244	40.964	24.4267	40.964	11.6824
40.99	26.1993	40.989	25.857	40.989	24.9298	40.989	23.9471	40.989	23.2649	40.989	21.2293	40.989	24.4218	40.989	11.697
41.015	26.1993	41.014	25.8578	41.014	24.9298	41.014	23.9578	41.014	23.2658	41.014	21.2293	41.014	24.4226	41.014	11.697
41.04	26.187	41.039	25.8664	41.039	24.9294	41.039	23.9575	41.039	23.2762	41.039	21.2297	41.039	24.4312	41.039	11.7064
41.065	26.1821	41.064	25.8517	41.064	24.9245	41.064	23.9525	41.064	23.2712	41.064	21.2337	41.064	24.4263	41.064	11.7015
41.09	26.1779	41.089	25.8465	41.089	24.9193	41.089	23.9473	41.089	23.266	41.089	21.2285	41.089	24.4211	41.089	11.706
41.115	26.1866	41.114	25.8463	41.114	24.9191	41.114	23.9471	41.114	23.2658	41.114	21.24	41.114	24.4209	41.114	11.7066
41.14	26.1866	41.139	25.8463	41.139	24.9198	41.139	23.9471	41.139	23.2658	41.139	21.24	41.139	24.4209	41.139	11.7273
41.165	26.1866	41.164	25.8463	41.164	24.9191	41.164	23.9471	41.164	23.2666	41.164	21.24	41.164	24.4209	41.164	11.7273
41.19	26.1866	41.189	25.8463	41.189	24.9191	41.189	23.9471	41.189	23.2658	41.189	21.24	41.189	24.4216	41.189	11.7371
41.215	26.1861	41.214	25.8467	41.214	24.9187	41.214	23.9475	41.214	23.2654	41.214	21.2404	41.214	24.4302	41.214	11.7367
41.24	26.1818	41.239	25.8512	41.239	24.9142	41.239	23.952	41.239	23.2609	41.239	21.2547	41.239	24.4258	41.239	11.7419
41.265	26.1818	41.264	25.8512	41.264	24.9239	41.264	23.952	41.264	23.2609	41.264	21.2547	41.264	24.4258	41.264	11.7517
41.29	26.1818	41.289	25.8512	41.289	24.9142	41.289	23.952	41.289	23.2609	41.289	21.2547	41.289	24.4258	41.289	11.7517
41.315	26.181	41.314	25.8508	41.314	24.9138	41.314	23.9516	41.314	23.2606	41.314	21.2543	41.314	24.4254	41.314	11.7611
41.34	26.1731	41.339	25.8418	41.339	24.9056	41.339	23.9426	41.339	23.2523	41.339	21.2453	41.339	24.4164	41.339	11.7529
41.365	26.1818	41.364	25.8414	41.364	24.9142	41.364	23.9422	41.364	23.2609	41.364	21.2449	41.364	24.416	41.364	11.7712
41.39	26.1814	41.389	25.841	41.389	24.9138	41.389	23.9418	41.389	23.2606	41.389	21.2543	41.389	24.4156	41.389	11.7709
41.415	26.1818	41.414	25.8414	41.414	24.9142	41.414	23.943	41.414	23.2609	41.414	21.2555	41.414	24.416	41.414	11.781
41.44	26.1818	41.439	25.8414	41.439	24.9142	41.439	23.952	41.439	23.2609	41.439	21.2645	41.439	24.4169	41.439	11.781
41.465	26.1818	41.464	25.8422	41.464	24.9142	41.464	23.952	41.464	23.2609	41.464	21.2645	41.464	24.4277	41.464	11.7908
41.49	26.1818	41.489	25.8512	41.489	24.9142	41.489	23.952	41.489	23.2617	41.489	21.2645	41.489	24.4277	41.489	11.8025
41.515	26.1818	41.514	25.8512	41.514	24.915	41.514	23.952	41.514	23.2707	41.514	21.2645	41.514	24.4277	41.514	11.8025
41.54	26.1729	41.539	25.8512	41.539	24.9239	41.539	23.952	41.539	23.2707	41.539	21.2742	41.539	24.4277	41.539	11.8025
41.565	26.1826	41.564	25.8504	41.564	24.9232	41.564	23.952	41.564	23.2699	41.564	21.2735	41.564	24.4269	41.564	11.8115
41.59	26.1741	41.589	25.8416	41.589	24.9144	41.589	23.9522	41.589	23.2611	41.589	21.2646	41.589	24.4189	41.589	11.8132
41.615	26.174	41.614	25.8414	41.614	24.9142	41.614	23.9422	41.614	23.2609	41.614	21.2652	41.614	24.4277	41.614	11.822
41.64	26.174	41.639	25.8422	41.639	24.9142	41.639	23.9422	41.639	23.2609	41.639	21.284	41.639	24.4277	41.639	11.8318
41.665	26.174	41.664	25.8414	41.664	24.9142	41.664	23.9422	41.664	23.2617	41.664	21.284	41.664	24.4277	41.664	11.8318
41.69	26.174	41.689	25.8414	41.689	24.915	41.689	23.9422	41.689	23.2707	41.689	21.284	41.689	24.4277	41.689	11.8416
41.715	26.1739	41.714	25.8414	41.714	24.9239	41.714	23.9422	41.714	23.2707	41.714	21.284	41.714	24.4277	41.714	11.8416
41.74	26.1734	41.739	25.841	41.739	24.9235	41.739	23.9426	41.739	23.2703	41.739	21.2836	41.739	24.4273	41.739	11.8509
41.765	26.1691	41.764	25.8365	41.764	24.9191	41.764	23.9471	41.764	23.2658	41.764	21.2889	41.764	24.4228	41.764	11.8562
41.79	26.1685	41.789	25.8361	41.789	24.907	41.789	23.9467	41.789	23.2655	41.789	21.2885	41.789	24.4232	41.789	11.8566
41.815	26.1644	41.814	25.8326	41.814	24.9026	41.814	23.9424	41.814	23.2611	41.814	21.2842	41.814	24.4279	41.814	11.871
41.84	26.1642	41.839	25.8414	41.839	24.9025	41.839	23.9422	41.839	23.2617	41.839	21.284	41.839	24.4277	41.839	11.8709
41.865	26.165	41.864	25.8414	41.864	24.9025	41.864	23.9422	41.864	23.2707	41.864	21.2849	41.864	24.4277	41.864	11.8826
41.89	26.1739	41.889	25.8414	41.889	24.9025	41.889	23.9422	41.889	23.2707	41.889	21.3055	41.889	24.4277	41.889	11.8826
41.915	26.1734	41.914	25.841	41.914	24.9028	41.914	23.9426	41.914	23.2606	41.914	21.3051	41.914	24.4273	41.914	11.8919
41.94	26.1691	41.939	25.8365	41.939	24.9073	41.939	23.9471	41.939	23.2561	41.939	21.3006	41.939	24.4228	41.939	11.8875
41.965	26.1691	41.964	25.8365	41.964	24.9073	41.964	23.9471	41.964	23.2561	41.964	21.3006	41.964	24.4236	41.964	11.8972
41.99	26.1691	41.989	25.8365	41.989	24.9073	41.989	23.9471	41.989	23.2561	41.989	21.3006	41.989	24.4326	41.989	11.8972
42.015	26.1693	42.014	25.8365	42.014	24.9073	42.014	23.9471	42.014	23.2568	42.014	21.3006	42.014	24.4326	42.014	11.907
42.04	26.1744	42.039	25.842	42.039	24.9128	42.039	23.9526	42.039	23.2713	42.039	21.3166	42.039	24.4381	42.039	11.9222
42.065	26.1702	42.064	25.8384	42.064	24.9085	42.064	23.9483	42.064	23.267	42.064	21.3213	42.064	24.4337	42.064	11.9188
42.09	26.17	42.089	25.8473	42.089	24.9091	42.089	23.9489	42.089	23.2668	42.089	21.3211	42.089	24.4336	42.089	11.9392
42.115	26.1695	42.114	25.8469	42.114	24.9177	42.114	23.9575	42.114	23.2664	42.114	21.3207	42.114	24.4332	42.114	11.9388
42.14	26.1652	42.139	25.8424	42.139	24.9132	42.139	23.953	42.139	23.2619	42.139	21.3162	42.139	24.4287	42.139	11.9441
42.165	26.1659	42.164	25.8424	42.164	24.9132	42.164	23.953	42.164	23.2627	42.164	21.3279	42.164	24.4295	42.164	11.9441
42.19	26.1749	42.189	25.8424	42.189	24.9132	42.189	23.953	42.189	23.2717	42.189	21.3279	42.189	24.4384	42.189	11.9539
42.215	26.1749	42.214	25.8326	42.214	24.9132	42.214	23.953	42.214	23.2717	42.214	21.3279	42.214	24.4287	42.214	11.9539
42.24	26.1747	42.239	25.8326	42.239	24.9132	42.239	23.953	42.239	23.2717	42.239	21.3287	42.239	24.4287	42.239	11.9636
42.265	26.1599	42.264	25.8275	42.264	24.8984	42.264	23.9487	42.264	23.2666	42.264	21.3326	42.264	24.4236	42.264	11.9586
42.29	26.1556	42.289	25.823	42.289	24.8938	42.289	23.9531	42.289	23.2621	42.289	21.3281	42.289	24.4191	42.289	11.9665
42.315	26.1547	42.314	25.8224	42.314	24.8932	42.314	23.9525	42.314	23.2615	42.314	21.3275	42.314	24.4184	42.314	11.9749
42.34	26.1495	42.339	25.817	42.339	24.8886	42.339	23.9471	42.339	23.257	42.339	21.3318	42.339	24.4131	42.339	11.9793
42.365	26.1495	42.364	25.8179	42.364	24.8976	42.364	23.9471	42.364	23.2678	42.364	21.3318	42.364	24.4131	42.364	11.9793
42.39	26.1503	42.389	25.8287	42.389	24.8976	42.389	23.9471	42.389	23.2678	42.389	21.3318	42.389	24.4138	42.389	11.989
42.415	26.1593	42.414	25.8287	42.414	24.8976	42.414	23.9471	42.414	23.2678	42.414	21.3318	42.414	24.4228	42.414	11.989
42.44	26.1593	42.439	25.8287	42.439	24.8976	42.439	23.9471	42.439	23.2678	42.439	21.3318	42.439	24.4228	42.439	11.9988
42.465	26.1593	42.464	25.8287	42.464	24.8976	42.464	23.9479	42.464	23.2678	42.464	21.3424	42.464	24.4228	42.464	11.9988
42.49	26.1587	42.489	25.8283	42.489	24.8972	42.489	23.9565	42.489	23.2674	42.489	21.351	42.489	24.4224	42.489	12.0082
42.515	26.1539	42.514	25.8234	42.514	24.8923	42.514	23.9516	42.514	23.2625	42.514	21.3461	42.514	24.4176	42.514	12.0041
42.54	26.1497	42.539	25.8191	42.539	24.8889	42.539	23.9473	42.539	23.2582	42.539	21.3418	42.539	24.4132	42.539	12.0185
42.565	26.1495	42.564	25.8189	42.564	24.8995	42.564	23.9354	42.564	23.258	42.564	21.3416	42.564	24.4131	42.564	12.0281
42.59	26.1495	42.589	25.8189	42.589	24.8995	42.589	23.9354	42.589	23.2588	42.589	21.3416	42.589	24.4138	42.589	12.0281
42.615	26.1495	42.614	25.8197	42.614	24.8995	42.614	23.9354	42.614	23.2678	42.614	21.3416	42.614	24.4228	42.614	12.0378
42.64	26.1495	42.639	25.8287	42.639	24.8995	42.639	23.9354	42.639	23.2678	42.639	21.3514	42.639	24.4228	42.639	12.0378
42.665	26.1497	42.664	25.8283	42.664	24.8991	42.664	23.9359	42.664	23.2674	42.664	21.3518	42.664	24.4224	42.664	12.0492
42.69	26.1546	42.689	25.8238	42.689	24.8946	42.689	23.9422	42.689	23.2629	42.689	21.3563	42.689	24.4179	42.689	12.0447
42.715	26.1593	42.714	25.8287	42.714	24.8995	42.714	23.9471	42.714	23.2678	42.714	21.3611	42.714	24.4228	42.714	12.0593
42.74	26.1593	42.739	25.8287	42.739	24.9003	42.739	23.9471	42.739	23.258	42.739	21.3611	42.739	24.4228	42.739	12.0601
42.765	26.149	42.764	25.8283	42.764	24.9089	42.764	23.9467	42.764	23.2576	42.764	21.3608	42.764	24.4232	42.764	12.0785
42.79	26.1448	42.789	25.824	42.789	24.9046	42.789	23.9424	42.789	23.2541	42.789	21.3662	42.789	24.4279	42.789	12.0742
42.815	26.1447	42.814	25.8238	42.814	24.9044	42.814	23.9422	42.814	23.2629	42.814	21.366	42.814	24.4277	42.814	12.0837
42.84	26.1447	42.839	25.8238	42.839	24.9044	42.839	23.943	42.839	23.2629	42.839	21.3668	42.839	24.4277	42.839	12.0837
42.865	26.1446	42.864	25.8246	42.864	24.9044	42.864	23.952	42.864	23.2629	42.864	21.3758	42.864	24.4277	42.864	12.0935
42.89	26.1449	42.889	25.8215	42.889	24.904	42.889	23.9516	42.889	23.2625	42.889	21.3754	42.889	24.4273	42.889	12.1029
42.915	26.1495	42.914	25.8287	42.914	24.8898	42.914	23.9471	42.914	23.258	42.914	21.3709	42.914	24.4228	42.914	12.0984
42.94	26.1495	42.939	25.817	42.939	24.8905	42.939	23.9471	42.939	23.258	42.939	21.3807	42.939	24.4228	42.939	12.1082
42.965	26.1495	42.964	25.817	42.964	24.8995	42.964	23.9471	42.964	23.258	42.964	21.3807	42.964	24.4238	42.964	12.1089
42.99	26.1495	42.989	25.817	42.989	24.8995	42.989	23.9471	42.989	23.2588	42.989	21.3807	42.989	24.4345	42.989	12.1277
43.015	26.149	43.014	25.8166	43.014	24.8992	43.014	23.9475	43.014	23.2674	43.014	21.3803	43.014	24.4342	43.014	12.1273
43.04	26.1448	43.039	25.8123	43.039	24.8948	43.039	23.9522	43.039	23.2631	43.039	21.3767	43.039	24.4298	43.039	12.1347
43.065	26.1439	43.064	25.8117	43.064	24.8943	43.064	23.9516	43.064	23.2625	43.064	21.3852	43.064	24.4293	43.064	12.1341
43.09	26.1351	43.089	25.8033	43.089	24.8851	43.089	23.9424	43.089	23.2533	43.089	21.376	43.089	24.4201	43.089	12.1347
43.115	26.1349	43.114	25.8121	43.114	24.8849	43.114	23.9422	43.114	23.2531	43.114	21.3856	43.114	24.4199	43.114	12.1345
43.14	26.1349	43.139	25.8121	43.139	24.8857	43.139	23.9422	43.139	23.2531	43.139	21.3856	43.139	24.4207	43.139	12.1451
43.165	26.1357	43.164	25.8121	43.164	24.8946	43.164	23.943	43.164	23.2531	43.164	21.3856	43.164	24.4297	43.164	12.1541
43.19	26.1447	43.189	25.8121	43.189	24.8946	43.189	23.952	43.189	23.2539	43.189	21.3856	43.189	24.4297	43.189	12.1638
43.215	26.1446	43.214	25.8121	43.214	24.8946	43.214	23.952	43.214	23.2629	43.214	21.3856	43.214	24.4297	43.214	12.1638
43.24	26.1343	43.239	25.8117	43.239	24.8943	43.239	23.9516	43.239	23.2625	43.239	21.3852	43.239	24.4293	43.239	12.1732
43.265	26.1302	43.264	25.8072	43.264	24.8898	43.264	23.9471	43.264	23.258	43.264	21.3807	43.264	24.4248	43.264	12.1687
43.29	26.1349	43.289	25.8121	43.289	24.8946	43.289	23.9422	43.289	23.2629	43.289	21.3953	43.289	24.4199	43.289	12.1834
43.315	26.1349	43.314	25.8129	43.314	24.8946	43.314	23.9422	43.314	23.2512	43.314	21.3961	43.314	24.4199	43.314	12.1834
43.34	26.1349	43.339	25.8219	43.339	24.8946	43.339	23.943	43.339	23.2512	43.339	21.4051	43.339	24.4199	43.339	12.1939
43.365	26.1342	43.364	25.8214	43.364	24.8852	43.364	23.9515	43.364	23.2507	43.364	21.4046	43.364	24.4194	43.364	12.2122
43.39	26.1292	43.389	25.8162	43.389	24.889	43.389	23.9463	43.389	23.2455	43.389	21.3994	43.389	24.415	43.389	12.207
43.415	26.129	43.414	25.816	43.414	24.8888	43.414	23.9461	43.414	23.2461	43.414	21.4109	43.414	24.4238	43.414	12.2166
43.44	26.1285	43.439	25.8156	43.439	24.8884	43.439	23.9457	43.439	23.2547	43.439	21.4106	43.439	24.4234	43.439	12.2162
43.465	26.1249	43.464	25.8111	43.464	24.8839	43.464	23.9412	43.464	23.2502	43.464	21.4061	43.464	24.4189	43.464	12.2117
43.49	26.1339	43.489	25.8111	43.489	24.8839	43.489	23.9412	43.489	23.2502	43.489	21.4061	43.489	24.4189	43.489	12.2234
43.515	26.1339	43.514	25.8111	43.514	24.8839	43.514	23.942	43.514	23.2502	43.514	21.4061	43.514	24.4189	43.514	12.2234
43.54	26.1339	43.539	25.8111	43.539	24.8847	43.539	23.951	43.539	23.2502	43.539	21.4061	43.539	24.4189	43.539	12.2339
43.565	26.1339	43.564	25.8111	43.564	24.8937	43.564	23.951	43.564	23.2502	43.564	21.4061	43.564	24.4197	43.564	12.2527
43.59	26.1333	43.589	25.8107	43.589	24.8933	43.589	23.9506	43.589	23.2498	43.589	21.4066	43.589	24.4283	43.589	12.2523
43.615	26.1285	43.614	25.8066	43.614	24.8884	43.614	23.9458	43.614	23.2457	43.614	21.4223	43.614	24.4234	43.614	12.2572
43.64	26.1243	43.639	25.8015	43.639	24.8841	43.639	23.9414	43.639	23.2504	43.639	21.418	43.639	24.4191	43.639	12.2529
43.665	26.1241	43.664	25.8014	43.664	24.8839	43.664	23.9412	43.664	23.2502	43.664	21.4178	43.664	24.4189	43.664	12.2625
43.69	26.1241	43.689	25.8014	43.689	24.8839	43.689	23.942	43.689	23.2502	43.689	21.4178	43.689	24.4189	43.689	12.2625
43.715	26.1241	43.714	25.8014	43.714	24.8839	43.714	23.951	43.714	23.2502	43.714	21.4178	43.714	24.4189	43.714	12.2722
43.74	26.1241	43.739	25.8014	43.739	24.8847	43.739	23.951	43.739	23.2502	43.739	21.4178	43.739	24.4197	43.739	12.2722
43.765	26.1241	43.764	25.8014	43.764	24.8937	43.764	23.951	43.764	23.2502	43.764	21.4178	43.764	24.4287	43.764	12.282
43.79	26.1242	43.789	25.8009	43.789	24.8932	43.789	23.9505	43.789	23.2505	43.789	21.4271	43.789	24.4282	43.789	12.2815
43.815	26.1281	43.814	25.7955	43.814	24.8878	43.814	23.9451	43.814	23.2541	43.814	21.4217	43.814	24.4228	43.814	12.2859
43.84	26.1281	43.839	25.7955	43.839	24.8878	43.839	23.9451	43.839	23.2541	43.839	21.4225	43.839	24.4228	43.839	12.2868
43.865	26.128	43.864	25.7955	43.864	24.8878	43.864	23.9451	43.864	23.2541	43.864	21.4315	43.864	24.4228	43.864	12.3093
43.89	26.1277	43.889	25.7951	43.889	24.8777	43.889	23.9456	43.889	23.2537	43.889	21.4311	43.889	24.4225	43.889	12.309
43.915	26.1185	43.914	25.7965	43.914	24.8782	43.914	23.9453	43.914	23.2543	43.914	21.4316	43.914	24.4238	43.914	12.3193
43.94	26.1183	43.939	25.8053	43.939	24.8788	43.939	23.9451	43.939	23.2541	43.939	21.4412	43.939	24.4326	43.939	12.3191
43.965	26.1183	43.964	25.8053	43.964	24.8878	43.964	23.9451	43.964	23.2541	43.964	21.4412	43.964	24.4228	43.964	12.3289
43.99	26.1183	43.989	25.8053	43.989	24.8878	43.989	23.9451	43.989	23.2549	43.989	21.4412	43.989	24.4228	43.989	12.3289
44.015	26.1177	44.014	25.8049	44.014	24.8874	44.014	23.9448	44.014	23.2635	44.014	21.4408	44.014	24.4224	44.014	12.3382
44.04	26.1134	44.039	25.8004	44.039	24.8829	44.039	23.9403	44.039	23.259	44.039	21.4371	44.039	24.4179	44.039	12.3337
44.065	26.1134	44.064	25.8004	44.064	24.8829	44.064	23.9403	44.064	23.259	44.064	21.4461	44.064	24.4179	44.064	12.3435
44.09	26.1134	44.089	25.8004	44.089	24.8829	44.089	23.9403	44.089	23.259	44.089	21.4559	44.089	24.4187	44.089	12.3435
44.115	26.1129	44.114	25.8	44.114	24.8825	44.114	23.9408	44.114	23.2586	44.114	21.4555	44.114	24.4273	44.114	12.3537
44.14	26.1087	44.139	25.7965	44.139	24.8782	44.139	23.9473	44.139	23.2543	44.139	21.4512	44.139	24.423	44.139	12.3583
44.165	26.1085	44.164	25.8053	44.164	24.879	44.164	23.9471	44.164	23.2541	44.164	21.451	44.164	24.4228	44.164	12.3679
44.19	26.1094	44.189	25.8053	44.189	24.8898	44.189	23.9471	44.189	23.255	44.189	21.451	44.189	24.4228	44.189	12.3679
44.215	26.1197	44.214	25.8049	44.214	24.8894	44.214	23.9467	44.214	23.2654	44.214	21.4506	44.214	24.4224	44.214	12.3773
44.24	26.1154	44.239	25.8004	44.239	24.8849	44.239	23.9422	44.239	23.2609	44.239	21.4461	44.239	24.4179	44.239	12.3728
