Cycle:_4_1C-3_0.1_nM_X_time,(RU),Cycle:_5_1C-3_1_nM_X_time,(RU),Cycle:_6_1C-3_10_nM_X_time,(RU),Cycle:_7_1C-3_1000_nM_X_time,(RU)
378.236,13.1344,378.236,21.4743776,378.236,21.8068776,378.236,22.0215776
378.336,13.1344,378.336,21.4808376,378.336,21.8070376,378.336,22.0217376
378.436,13.1344,378.436,21.4774976,378.436,21.8071976,378.436,22.0218976
378.536,13.1344,378.536,21.4713576,378.536,21.8073576,378.536,22.0220576
378.636,13.1344,378.636,21.4715176,378.636,21.8075176,378.636,22.0222176
378.736,13.1344,378.736,21.4716776,378.736,21.8076776,378.736,22.0223776
378.836,13.1344,378.836,21.4718376,378.836,21.8078376,378.836,22.0225376
378.936,13.1344,378.936,21.4719976,378.936,21.8079976,378.936,22.0226976
379.036,13.1442,379.036,21.4721576,379.036,21.8081576,379.036,22.0228576
379.136,13.1442,379.136,21.4723176,379.136,21.8083176,379.136,22.0132176
379.236,13.1442,379.236,21.4724776,379.236,21.7966776,379.236,22.0133776
379.336,13.1442,379.336,21.4726376,379.336,21.7968376,379.336,22.0135376
379.436,13.1442,379.436,21.4727976,379.436,21.7969976,379.436,22.0136976
379.536,13.1442,379.536,21.4729576,379.536,21.7971576,379.536,22.0138576
379.636,13.1442,379.636,21.4731176,379.636,21.7973176,379.636,22.0140176
379.736,13.1442,379.736,21.4732776,379.736,21.7974776,379.736,22.0141776
379.836,13.1442,379.836,21.4734376,379.836,21.7976376,379.836,22.0143376
379.936,13.1442,379.936,21.4735976,379.936,21.7977976,379.936,22.0144976
380.036,13.1442,380.036,21.4737576,380.036,21.7979576,380.036,22.0146576
380.136,13.1407,380.136,21.4739176,380.136,21.7981176,380.136,22.0148176
380.236,13.1344,380.236,21.4740776,380.236,21.7982776,380.236,22.0149776
380.336,13.1344,380.336,21.4742376,380.336,21.7984376,380.336,22.0151376
380.436,13.1344,380.436,21.4743976,380.436,21.7985976,380.436,22.0152976
380.536,13.1344,380.536,21.4745576,380.536,21.7987576,380.536,22.0154576
380.636,13.1379,380.636,21.4747176,380.636,21.8025176,380.636,22.0192176
380.736,13.1442,380.736,21.4748776,380.736,21.8088776,380.736,22.0255776
380.836,13.1442,380.836,21.4750376,380.836,21.8090376,380.836,22.0257376
380.936,13.1442,380.936,21.4751976,380.936,21.7993976,380.936,22.0258976
381.036,13.1442,381.036,21.4753576,381.036,21.7995576,381.036,22.0260576
381.136,13.1442,381.136,21.4755176,381.136,21.7997176,381.136,22.0262176
381.236,13.1407,381.236,21.4721776,381.236,21.7921776,381.236,22.0228776
381.336,13.1344,381.336,21.4661376,381.336,21.7786376,381.336,22.0050376
381.436,13.1344,381.436,21.4662976,381.436,21.7787976,381.436,22.0051976
381.536,13.1344,381.536,21.4664576,381.536,21.7789576,381.536,22.0053576
381.636,13.1344,381.636,21.4666176,381.636,21.7791176,381.636,22.0055176
381.736,13.1344,381.736,21.4667776,381.736,21.7792776,381.736,22.0056776
381.836,13.1344,381.836,21.4669376,381.836,21.7794376,381.836,22.0058376
381.936,13.1379,381.936,21.4705976,381.936,21.7830976,381.936,22.0094976
382.036,13.1442,382.036,21.4769576,382.036,21.7797576,382.036,22.0159576
382.136,13.1442,382.136,21.4771176,382.136,21.7799176,382.136,22.0161176
382.236,13.1442,382.236,21.4772776,382.236,21.7800776,382.236,22.0162776
382.336,13.1442,382.336,21.4774376,382.336,21.7802376,382.336,22.0164376
382.436,13.1442,382.436,21.4775976,382.436,21.7803976,382.436,22.0165976
382.536,13.1442,382.536,21.4777576,382.536,21.7805576,382.536,22.0069576
382.636,13.1442,382.636,21.4779176,382.636,21.7807176,382.636,22.0071176
382.736,13.1442,382.736,21.4780776,382.736,21.7808776,382.736,22.0072776
382.836,13.1442,382.836,21.4782376,382.836,21.7810376,382.836,22.0074376
382.936,13.14,382.936,21.4783976,382.936,21.7811976,382.936,22.0075976
383.036,13.1325,383.036,21.4785576,383.036,21.7715576,383.036,22.0077576
383.136,13.129,383.136,21.4752176,383.136,21.7682176,383.136,22.0044176
383.236,13.1227,383.236,21.4691776,383.236,21.7620776,383.236,21.9983776
383.336,13.1269,383.336,21.4693376,383.336,21.7622376,383.336,21.9985376
383.436,13.1344,383.436,21.4596976,383.436,21.7623976,383.436,21.9986976
383.536,13.1379,383.536,21.4633576,383.536,21.7660576,383.536,22.0023576
383.636,13.1442,383.636,21.4698176,383.636,21.7725176,383.636,22.0087176
383.736,13.1442,383.736,21.4699776,383.736,21.7726776,383.736,21.9991776
383.836,13.1407,383.836,21.4763376,383.836,21.7595376,383.836,21.9958376
383.936,13.1344,383.936,21.4702976,383.936,21.7534976,383.936,21.9896976
384.036,13.1379,384.036,21.4641576,384.036,21.7571576,384.036,21.9933576
384.136,13.1442,384.136,21.4803176,384.136,21.7635176,384.136,21.9998176
384.236,13.1442,384.236,21.4707776,384.236,21.7636776,384.236,21.9999776
384.336,13.1442,384.336,21.4806376,384.336,21.7638376,384.336,22.0001376
384.436,13.1442,384.436,21.4807976,384.436,21.7639976,384.436,22.0002976
384.536,13.1442,384.536,21.4809576,384.536,21.7544576,384.536,22.0004576
384.636,13.1442,384.636,21.4811176,384.636,21.7546176,384.636,22.0006176
384.736,13.1442,384.736,21.4812776,384.736,21.7547776,384.736,22.0007776
384.836,13.1442,384.836,21.4814376,384.836,21.7549376,384.836,22.0009376
384.936,13.1442,384.936,21.4718976,384.936,21.7550976,384.936,22.0010976
385.036,13.1442,385.036,21.4720576,385.036,21.7552576,385.036,21.9914576
385.136,13.1442,385.136,21.4722176,385.136,21.7554176,385.136,21.9916176
385.236,13.1407,385.236,21.4687776,385.236,21.7520776,385.236,21.9882776
385.336,13.1344,385.336,21.4627376,385.336,21.7459376,385.336,21.9821376
385.436,13.1344,385.436,21.4628976,385.436,21.7460976,385.436,21.9822976
385.536,13.1344,385.536,21.4630576,385.536,21.7462576,385.536,21.9824576
385.636,13.1344,385.636,21.4632176,385.636,21.7366176,385.636,21.9826176
385.736,13.1344,385.736,21.4633776,385.736,21.7367776,385.736,21.9827776
385.836,13.1344,385.836,21.4635376,385.836,21.7369376,385.836,21.9829376
385.936,13.1344,385.936,21.4636976,385.936,21.7370976,385.936,21.9830976
386.036,13.1344,386.036,21.4638576,386.036,21.7372576,386.036,21.9832576
386.136,13.1344,386.136,21.4640176,386.136,21.7374176,386.136,21.9834176
386.236,13.1344,386.236,21.4641776,386.236,21.7375776,386.236,21.9835776
386.336,13.1302,386.336,21.4643376,386.336,21.7377376,386.336,21.9837376
386.436,13.1269,386.436,21.4644976,386.436,21.7378976,386.436,21.9838976
386.536,13.1344,386.536,21.4646576,386.536,21.7380576,386.536,21.9840576
386.636,13.1344,386.636,21.4648176,386.636,21.7382176,386.636,21.9842176
386.736,13.1344,386.736,21.4649776,386.736,21.7383776,386.736,21.9843776
386.836,13.1344,386.836,21.4651376,386.836,21.7385376,386.836,21.9748376
386.936,13.1344,386.936,21.4652976,386.936,21.7386976,386.936,21.9749976
387.036,13.1344,387.036,21.4654576,387.036,21.7388576,387.036,21.9751576
387.136,13.1344,387.136,21.4656176,387.136,21.7390176,387.136,21.9753176
387.236,13.1247,387.236,21.4657776,387.236,21.7391776,387.236,21.9754776
387.336,13.1247,387.336,21.4659376,387.336,21.7393376,387.336,21.9756376
387.436,13.1247,387.436,21.4660976,387.436,21.7394976,387.436,21.9757976
387.536,13.1247,387.536,21.4662576,387.536,21.7396576,387.536,21.9759576
387.636,13.1247,387.636,21.4664176,387.636,21.7301176,387.636,21.9761176
387.736,13.1322,387.736,21.4782776,387.736,21.7419776,387.736,21.9879776
387.836,13.1247,387.836,21.4784376,387.836,21.7421376,387.836,21.9881376
387.936,13.1212,387.936,21.4652976,387.936,21.7387976,387.936,21.9847976
388.036,13.1149,388.036,21.4592576,388.036,21.7326576,388.036,21.9689576
388.136,13.1149,388.136,21.4594176,388.136,21.7328176,388.136,21.9691176
388.236,13.1149,388.236,21.4595776,388.236,21.7329776,388.236,21.9692776
388.336,13.1149,388.336,21.4597376,388.336,21.7331376,388.336,21.9694376
388.436,13.1149,388.436,21.4598976,388.436,21.7332976,388.436,21.9695976
388.536,13.1149,388.536,21.4600576,388.536,21.7334576,388.536,21.9697576
388.636,13.1149,388.636,21.4602176,388.636,21.7336176,388.636,21.9699176
388.736,13.1149,388.736,21.4603776,388.736,21.7337776,388.736,21.9700776
388.836,13.1149,388.836,21.4605376,388.836,21.7339376,388.836,21.9702376
388.936,13.1149,388.936,21.4606976,388.936,21.7340976,388.936,21.9703976
389.036,13.1149,389.036,21.4608576,389.036,21.7342576,389.036,21.9705576
389.136,13.1149,389.136,21.4610176,389.136,21.7309176,389.136,21.9707176
389.236,13.1149,389.236,21.4611776,389.236,21.7248776,389.236,21.9708776
389.336,13.1149,389.336,21.4613376,389.336,21.7250376,389.336,21.9612376
389.436,13.1149,389.436,21.4614976,389.436,21.7251976,389.436,21.9613976
389.536,13.1149,389.536,21.4616576,389.536,21.7135576,389.536,21.9615576
389.636,13.1149,389.636,21.4618176,389.636,21.7137176,389.636,21.9617176
389.736,13.1149,389.736,21.4619776,389.736,21.7138776,389.736,21.9618776
389.836,13.1149,389.836,21.4621376,389.836,21.7175376,389.836,21.9620376
389.936,13.1149,389.936,21.4622976,389.936,21.7239976,389.936,21.9621976
390.036,13.1149,390.036,21.4624576,390.036,21.7241576,390.036,21.9623576
390.136,13.1114,390.136,21.4591176,390.136,21.7208176,390.136,21.9590176
390.236,13.1051,390.236,21.4529776,390.236,21.7146776,390.236,21.9528776
390.336,13.1051,390.336,21.4531376,390.336,21.7148376,390.336,21.9530376
390.436,13.1051,390.436,21.4532976,390.436,21.7149976,390.436,21.9531976
390.536,13.1051,390.536,21.4534576,390.536,21.7151576,390.536,21.9533576
390.636,13.0954,390.636,21.4536176,390.636,21.7153176,390.636,21.9535176
390.736,13.0954,390.736,21.4537776,390.736,21.7154776,390.736,21.9536776
390.836,13.0954,390.836,21.4539376,390.836,21.7156376,390.836,21.9538376
390.936,13.0954,390.936,21.4540976,390.936,21.7157976,390.936,21.9539976
391.036,13.0954,391.036,21.4542576,391.036,21.7159576,391.036,21.9541576
391.136,13.0954,391.136,21.4544176,391.136,21.7161176,391.136,21.9543176
391.236,13.0954,391.236,21.4545776,391.236,21.7162776,391.236,21.9544776
391.336,13.0954,391.336,21.4449376,391.336,21.7164376,391.336,21.9546376
391.436,13.0954,391.436,21.4450976,391.436,21.7165976,391.436,21.9547976
391.536,13.0954,391.536,21.4452576,391.536,21.7167576,391.536,21.9452576
391.636,13.0954,391.636,21.4454176,391.636,21.7072176,391.636,21.9454176
391.736,13.0856,391.736,21.4455776,391.736,21.7038776,391.736,21.9455776
391.836,13.0856,391.836,21.4457376,391.836,21.7012376,391.836,21.9457376
391.936,13.0821,391.936,21.4423976,391.936,21.7041976,391.936,21.9422976
392.036,13.0758,392.036,21.4363576,392.036,21.6945576,392.036,21.9362576
392.136,13.0758,392.136,21.4365176,392.136,21.6884176,392.136,21.9364176
392.236,13.0758,392.236,21.4366776,392.236,21.6885776,392.236,21.9365776
392.336,13.0758,392.336,21.4368376,392.336,21.6887376,392.336,21.9367376
392.436,13.0758,392.436,21.4369976,392.436,21.6923976,392.436,21.9368976
392.536,13.0758,392.536,21.4371576,392.536,21.6988576,392.536,21.9370576
392.636,13.0758,392.636,21.4373176,392.636,21.6990176,392.636,21.9337176
392.736,13.0758,392.736,21.4374776,392.736,21.6991776,392.736,21.9275776
392.836,13.0758,392.836,21.4376376,392.836,21.6993376,392.836,21.9312376
392.936,13.0758,392.936,21.4377976,392.936,21.6994976,392.936,21.9376976
393.036,13.0758,393.036,21.4379576,393.036,21.6996576,393.036,21.9343576
393.136,13.0758,393.136,21.4381176,393.136,21.6963176,393.136,21.9282176
393.236,13.0758,393.236,21.4284776,393.236,21.6901776,393.236,21.9283776
393.336,13.0758,393.336,21.4286376,393.336,21.6903376,393.336,21.9285376
393.436,13.0856,393.436,21.4287976,393.436,21.6807976,393.436,21.9286976
393.536,13.0856,393.536,21.4289576,393.536,21.6809576,393.536,21.9288576
393.636,13.0856,393.636,21.4291176,393.636,21.6811176,393.636,21.9290176
393.736,13.0856,393.736,21.4292776,393.736,21.6812776,393.736,21.9174776
393.836,13.0856,393.836,21.4294376,393.836,21.6814376,393.836,21.9176376
393.936,13.0856,393.936,21.4295976,393.936,21.6815976,393.936,21.9177976
394.036,13.0856,394.036,21.4297576,394.036,21.6817576,394.036,21.9179576
394.136,13.0856,394.136,21.4299176,394.136,21.6819176,394.136,21.9181176
394.236,13.0856,394.236,21.4300776,394.236,21.6820776,394.236,21.9182776
394.336,13.0856,394.336,21.4302376,394.336,21.6822376,394.336,21.9184376
394.436,13.0856,394.436,21.4303976,394.436,21.6823976,394.436,21.9185976
394.536,13.0821,394.536,21.4270576,394.536,21.6790576,394.536,21.9152576
394.636,13.0758,394.636,21.4210176,394.636,21.6729176,394.636,21.9091176
394.736,13.0758,394.736,21.4113776,394.736,21.6730776,394.736,21.9092776
394.836,13.0758,394.836,21.4115376,394.836,21.6732376,394.836,21.9094376
394.936,13.0661,394.936,21.4116976,394.936,21.6733976,394.936,21.9095976
395.036,13.0661,395.036,21.4118576,395.036,21.6735576,395.036,21.9097576
395.136,13.0661,395.136,21.4120176,395.136,21.6737176,395.136,21.9099176
395.236,13.0661,395.236,21.4121776,395.236,21.6738776,395.236,21.9100776
395.336,13.0661,395.336,21.4123376,395.336,21.6740376,395.336,21.9102376
395.436,13.0661,395.436,21.4124976,395.436,21.6741976,395.436,21.9103976
395.536,13.0661,395.536,21.4126576,395.536,21.6743576,395.536,21.9105576
395.636,13.0661,395.636,21.4093176,395.636,21.6647176,395.636,21.9010176
395.736,13.0661,395.736,21.4031776,395.736,21.6613776,395.736,21.9011776
395.836,13.0661,395.836,21.4033376,395.836,21.6553376,395.836,21.9013376
395.936,13.0661,395.936,21.4034976,395.936,21.6554976,395.936,21.9014976
396.036,13.0661,396.036,21.4036576,396.036,21.6556576,396.036,21.9016576
396.136,13.0661,396.136,21.4038176,396.136,21.6558176,396.136,21.9018176
396.236,13.0661,396.236,21.3922776,396.236,21.6559776,396.236,21.9019776
396.336,13.0661,396.336,21.3924376,396.336,21.6561376,396.336,21.8923376
396.436,13.0661,396.436,21.3925976,396.436,21.6562976,396.436,21.8924976
396.536,13.0661,396.536,21.3927576,396.536,21.6564576,396.536,21.8926576
396.636,13.0661,396.636,21.3929176,396.636,21.6566176,396.636,21.8928176
396.736,13.0661,396.736,21.3930776,396.736,21.6567776,396.736,21.8929776
396.836,13.0661,396.836,21.3932376,396.836,21.6569376,396.836,21.8931376
396.936,13.0544,396.936,21.3816976,396.936,21.6453976,396.936,21.8815976
397.036,13.0544,397.036,21.3818576,397.036,21.6455576,397.036,21.8817576
397.136,13.0544,397.136,21.3820176,397.136,21.6457176,397.136,21.8819176
397.236,13.0544,397.236,21.3821776,397.236,21.6458776,397.236,21.8820776
397.336,13.0544,397.336,21.3823376,397.336,21.6460376,397.336,21.8724376
397.436,13.0544,397.436,21.3824976,397.436,21.6461976,397.436,21.8725976
397.536,13.0544,397.536,21.3826576,397.536,21.6463576,397.536,21.8727576
397.636,13.0544,397.636,21.3828176,397.636,21.6465176,397.636,21.8729176
397.736,13.0544,397.736,21.3829776,397.736,21.6466776,397.736,21.8730776
397.836,13.0508,397.836,21.3831376,397.836,21.6468376,397.836,21.8732376
397.936,13.0446,397.936,21.3699976,397.936,21.6433976,397.936,21.8733976
398.036,13.0446,398.036,21.3639576,398.036,21.6373576,398.036,21.8735576
398.136,13.0446,398.136,21.3641176,398.136,21.6375176,398.136,21.8695176
398.236,13.0446,398.236,21.3642776,398.236,21.6376776,398.236,21.8621776
398.336,13.0446,398.336,21.3644376,398.336,21.6280376,398.336,21.8623376
398.436,13.0563,398.436,21.3762976,398.436,21.6398976,398.436,21.8741976
398.536,13.0446,398.536,21.3647576,398.536,21.6283576,398.536,21.8626576
398.636,13.0446,398.636,21.3649176,398.636,21.6285176,398.636,21.8530176
398.736,13.0563,398.736,21.3767776,398.736,21.6403776,398.736,21.8649776
398.836,13.0563,398.836,21.3804376,398.836,21.6405376,398.836,21.8651376
398.936,13.0446,398.936,21.3750976,398.936,21.6289976,398.936,21.8534976
399.036,13.0446,399.036,21.3717576,399.036,21.6291576,399.036,21.8536576
399.136,13.0481,399.136,21.3692176,399.136,21.6328176,399.136,21.8574176
399.236,13.0508,399.236,21.3622776,399.236,21.6357776,399.236,21.8602776
399.336,13.0563,399.336,21.3714376,399.336,21.6316376,399.336,21.8659376
399.436,13.0446,399.436,21.3661976,399.436,21.6200976,399.436,21.8542976
399.536,13.0481,399.536,21.3663576,399.536,21.6237576,399.536,21.8580576
399.636,13.0544,399.636,21.3665176,399.636,21.6301176,399.636,21.8644176
399.736,13.0508,399.736,21.3666776,399.736,21.6267776,399.736,21.8610776
399.836,13.0446,399.836,21.3632376,399.836,21.6207376,399.836,21.8549376
399.936,13.0446,399.936,21.3571976,399.936,21.6208976,399.936,21.8550976
400.036,13.0446,400.036,21.3510576,400.036,21.6210576,400.036,21.8552576
400.136,13.0563,400.136,21.3692176,400.136,21.6329176,400.136,21.8672176
400.236,13.0563,400.236,21.3693776,400.236,21.6330776,400.236,21.8673776
400.336,13.0563,400.336,21.3695376,400.336,21.6332376,400.336,21.8577376
400.436,13.0563,400.436,21.3696976,400.436,21.6333976,400.436,21.8578976
400.536,13.0563,400.536,21.3698576,400.536,21.6335576,400.536,21.8580576
400.636,13.0563,400.636,21.3700176,400.636,21.6337176,400.636,21.8582176
400.736,13.0563,400.736,21.3701776,400.736,21.6338776,400.736,21.8583776
400.836,13.0563,400.836,21.3703376,400.836,21.6340376,400.836,21.8585376
400.936,13.0563,400.936,21.3669976,400.936,21.6341976,400.936,21.8586976
401.036,13.0563,401.036,21.3608576,401.036,21.6245576,401.036,21.8588576
401.136,13.0446,401.136,21.3493176,401.136,21.6095176,401.136,21.8473176
401.236,13.0446,401.236,21.3494776,401.236,21.6033776,401.236,21.8474776
401.336,13.0446,401.336,21.3399376,401.336,21.6035376,401.336,21.8476376
401.436,13.0446,401.436,21.3400976,401.436,21.6036976,401.436,21.8379976
401.536,13.0446,401.536,21.3402576,401.536,21.6038576,401.536,21.8381576
401.636,13.0446,401.636,21.3404176,401.636,21.6040176,401.636,21.8383176
401.736,13.0446,401.736,21.3405776,401.736,21.6041776,401.736,21.8384776
401.836,13.0446,401.836,21.3407376,401.836,21.6043376,401.836,21.8386376
401.936,13.0446,401.936,21.3443976,401.936,21.6044976,401.936,21.8387976
402.036,13.0446,402.036,21.3507576,402.036,21.6046576,402.036,21.8389576
402.136,13.0446,402.136,21.3509176,402.136,21.6048176,402.136,21.8391176
402.236,13.0446,402.236,21.3377776,402.236,21.6049776,402.236,21.8392776
402.336,13.0446,402.336,21.3352376,402.336,21.6051376,402.336,21.8394376
402.436,13.0446,402.436,21.3416976,402.436,21.6052976,402.436,21.8395976
402.536,13.0446,402.536,21.3418576,402.536,21.6054576,402.536,21.8299576
402.636,13.0446,402.636,21.3420176,402.636,21.6056176,402.636,21.8301176
402.736,13.0446,402.736,21.3421776,402.736,21.5960776,402.736,21.8302776
402.836,13.0446,402.836,21.3387376,402.836,21.5962376,402.836,21.8304376
402.936,13.0446,402.936,21.3326976,402.936,21.5928976,402.936,21.8305976
403.036,13.0446,403.036,21.3328576,403.036,21.5867576,403.036,21.8307576
403.136,13.0481,403.136,21.3302176,403.136,21.5904176,403.136,21.8345176
403.236,13.0544,403.236,21.3429776,403.236,21.5968776,403.236,21.8373776
403.336,13.0508,403.336,21.3395376,403.336,21.5935376,403.336,21.8277376
403.436,13.0481,403.436,21.3369976,403.436,21.5908976,403.436,21.8251976
403.536,13.0544,403.536,21.3434576,403.536,21.5973576,403.536,21.8315576
403.636,13.0544,403.636,21.3436176,403.636,21.5975176,403.636,21.8317176
403.736,13.0544,403.736,21.3401776,403.736,21.5976776,403.736,21.8318776
403.836,13.0544,403.836,21.3341376,403.836,21.5978376,403.836,21.8320376
403.936,13.0544,403.936,21.3342976,403.936,21.5979976,403.936,21.8321976
404.036,13.0544,404.036,21.3344576,404.036,21.5981576,404.036,21.8323576
404.136,13.0544,404.136,21.3248176,404.136,21.5983176,404.136,21.8228176
404.236,13.0544,404.236,21.3249776,404.236,21.5866776,404.236,21.8229776
404.336,13.0661,404.336,21.3368376,404.336,21.5986376,404.336,21.8348376
404.436,13.0661,404.436,21.3369976,404.436,21.5987976,404.436,21.8349976
404.536,13.0661,404.536,21.3371576,404.536,21.5954576,404.536,21.8351576
404.636,13.0626,404.636,21.3338176,404.636,21.5858176,404.636,21.8318176
404.736,13.0563,404.736,21.3277776,404.736,21.5796776,404.736,21.8256776
404.836,13.0563,404.836,21.3279376,404.836,21.5798376,404.836,21.8258376
404.936,13.0563,404.936,21.3280976,404.936,21.5799976,404.936,21.8259976
405.036,13.0563,405.036,21.3165576,405.036,21.5801576,405.036,21.8261576
405.136,13.0563,405.136,21.3167176,405.136,21.5803176,405.136,21.8263176
405.236,13.0563,405.236,21.3168776,405.236,21.5804776,405.236,21.8264776
405.336,13.0633,405.336,21.3205376,405.336,21.5841376,405.336,21.8301376
405.436,13.0723,405.436,21.3233976,405.436,21.5772976,405.436,21.8330976
405.536,13.0696,405.536,21.3208576,405.536,21.5747576,405.536,21.8304576
405.636,13.0758,405.636,21.3272176,405.636,21.5811176,405.636,21.8369176
405.736,13.0758,405.736,21.3273776,405.736,21.5812776,405.736,21.8370776
405.836,13.0758,405.836,21.3275376,405.836,21.5814376,405.836,21.8372376
405.936,13.0758,405.936,21.3276976,405.936,21.5815976,405.936,21.8373976
406.036,13.0758,406.036,21.3278576,406.036,21.5817576,406.036,21.8258576
406.136,13.0758,406.136,21.3280176,406.136,21.5819176,406.136,21.8260176
406.236,13.0723,406.236,21.3246776,406.236,21.5785776,406.236,21.8226776
406.336,13.0661,406.336,21.3186376,406.336,21.5725376,406.336,21.8165376
406.436,13.0696,406.436,21.3222976,406.436,21.5761976,406.436,21.8201976
406.536,13.0758,406.536,21.3286576,406.536,21.5728576,406.536,21.8266576
406.636,13.0758,406.636,21.3191176,406.636,21.5730176,406.636,21.8268176
406.736,13.0758,406.736,21.3192776,406.736,21.5731776,406.736,21.8234776
406.836,13.0758,406.836,21.3194376,406.836,21.5733376,406.836,21.8173376
406.936,13.0641,406.936,21.3077976,406.936,21.5616976,406.936,21.8057976
407.036,13.0641,407.036,21.3079576,407.036,21.5618576,407.036,21.8059576
407.136,13.0641,407.136,21.3081176,407.136,21.5620176,407.136,21.8061176
407.236,13.0641,407.236,21.3082776,407.236,21.5621776,407.236,21.8062776
407.336,13.0641,407.336,21.3084376,407.336,21.5623376,407.336,21.8064376
407.436,13.0758,407.436,21.3203976,407.436,21.5742976,407.436,21.8182976
407.536,13.0758,407.536,21.3205576,407.536,21.5744576,407.536,21.8184576
407.636,13.0758,407.636,21.3207176,407.636,21.5648176,407.636,21.8186176
407.736,13.0758,407.736,21.3208776,407.736,21.5649776,407.736,21.8187776
407.836,13.0758,407.836,21.3210376,407.836,21.5651376,407.836,21.8189376
407.936,13.0758,407.936,21.3211976,407.936,21.5652976,407.936,21.8190976
408.036,13.0758,408.036,21.3213576,408.036,21.5654576,408.036,21.8192576
408.136,13.0758,408.136,21.3215176,408.136,21.5656176,408.136,21.8194176
408.236,13.0758,408.236,21.3118776,408.236,21.5657776,408.236,21.8195776
408.336,13.0758,408.336,21.3120376,408.336,21.5659376,408.336,21.8197376
408.436,13.0758,408.436,21.3121976,408.436,21.5660976,408.436,21.8198976
408.536,13.0641,408.536,21.3123576,408.536,21.5662576,408.536,21.8200576
408.636,13.0641,408.636,21.3125176,408.636,21.5664176,408.636,21.8167176
408.736,13.0641,408.736,21.3126776,408.736,21.5665776,408.736,21.8105776
408.836,13.0641,408.836,21.3128376,408.836,21.5667376,408.836,21.8107376
408.936,13.0683,408.936,21.3129976,408.936,21.5668976,408.936,21.8108976
409.036,13.0758,409.036,21.3131576,409.036,21.5670576,409.036,21.8110576
409.136,13.0758,409.136,21.3133176,409.136,21.5672176,409.136,21.8112176
409.236,13.0793,409.236,21.3169776,409.236,21.5708776,409.236,21.8149776
409.336,13.0856,409.336,21.3234376,409.336,21.5773376,409.336,21.8213376
409.436,13.0856,409.436,21.3235976,409.436,21.5774976,409.436,21.8214976
409.536,13.0856,409.536,21.3237576,409.536,21.5776576,409.536,21.8216576
409.636,13.0856,409.636,21.3239176,409.636,21.5680176,409.636,21.8218176
409.736,13.0856,409.736,21.3240776,409.736,21.5681776,409.736,21.8219776
409.836,13.0856,409.836,21.3242376,409.836,21.5683376,409.836,21.8221376
409.936,13.0856,409.936,21.3243976,409.936,21.5684976,409.936,21.8222976
410.036,13.0856,410.036,21.3245576,410.036,21.5686576,410.036,21.8224576
410.136,13.0856,410.136,21.3247176,410.136,21.5688176,410.136,21.8226176
410.236,13.0856,410.236,21.3150776,410.236,21.5689776,410.236,21.8227776
410.336,13.0856,410.336,21.3152376,410.336,21.5691376,410.336,21.8229376
410.436,13.0856,410.436,21.3153976,410.436,21.5692976,410.436,21.8230976
410.536,13.0891,410.536,21.3155576,410.536,21.5694576,410.536,21.8197576
410.636,13.0954,410.636,21.3157176,410.636,21.5696176,410.636,21.8136176
410.736,13.0989,410.736,21.3158776,410.736,21.5732776,410.736,21.8173776
410.836,13.1051,410.836,21.3160376,410.836,21.5797376,410.836,21.8237376
410.936,13.1051,410.936,21.3161976,410.936,21.5798976,410.936,21.8238976
411.036,13.1051,411.036,21.3163576,411.036,21.5800576,411.036,21.8240576
411.136,13.0954,411.136,21.3165176,411.136,21.5802176,411.136,21.8242176
411.236,13.0954,411.236,21.3166776,411.236,21.5803776,411.236,21.8243776
411.336,13.0954,411.336,21.3168376,411.336,21.5805376,411.336,21.8245376
411.436,13.0954,411.436,21.3169976,411.436,21.5806976,411.436,21.8246976
411.536,13.0954,411.536,21.3171576,411.536,21.5808576,411.536,21.8248576
411.636,13.0954,411.636,21.3173176,411.636,21.5810176,411.636,21.8152176
411.736,13.0954,411.736,21.3174776,411.736,21.5811776,411.736,21.8153776
411.836,13.0954,411.836,21.3176376,411.836,21.5715376,411.836,21.8155376
411.936,13.0954,411.936,21.3177976,411.936,21.5716976,411.936,21.8156976
412.036,13.0954,412.036,21.3179576,412.036,21.5718576,412.036,21.8158576
412.136,13.0954,412.136,21.3181176,412.136,21.5720176,412.136,21.8160176
412.236,13.0954,412.236,21.3182776,412.236,21.5721776,412.236,21.8161776
412.336,13.0954,412.336,21.3184376,412.336,21.5723376,412.336,21.8163376
412.436,13.0954,412.436,21.3185976,412.436,21.5724976,412.436,21.8164976
412.536,13.0954,412.536,21.3187576,412.536,21.5726576,412.536,21.8166576
412.636,13.0954,412.636,21.3189176,412.636,21.5728176,412.636,21.8168176
412.736,13.0954,412.736,21.3190776,412.736,21.5729776,412.736,21.8169776
412.836,13.0954,412.836,21.3150376,412.836,21.5731376,412.836,21.8171376
412.936,13.0989,412.936,21.3076976,412.936,21.5732976,412.936,21.8172976
413.036,13.1086,413.036,21.3113576,413.036,21.5769576,413.036,21.8174576
413.136,13.1149,413.136,21.3177176,413.136,21.5834176,413.136,21.8176176
413.236,13.1149,413.236,21.3178776,413.236,21.5835776,413.236,21.8177776
413.336,13.1051,413.336,21.3180376,413.336,21.5837376,413.336,21.8179376
413.436,13.1051,413.436,21.3181976,413.436,21.5740976,413.436,21.8180976
413.536,13.1051,413.536,21.3183576,413.536,21.5742576,413.536,21.8182576
413.636,13.1051,413.636,21.3185176,413.636,21.5744176,413.636,21.8184176
413.736,13.1051,413.736,21.3186776,413.736,21.5745776,413.736,21.8185776
